scenario,time_h,S,P2,P4,P6,D,relay,theta,evidence_layer
surface_on,8.85,0.0016347751635504978,0.5027826577765393,0.2685316467670153,0.02965053224678878,0.19740038804610593,1.0,0.5,synthetic_hypothetical_ODE
surface_on,8.9,0.001576575800024731,0.5021898708829853,0.2682150446761399,0.02962290240031006,0.1983956062405399,1.0,0.5,synthetic_hypothetical_ODE
surface_on,8.950000000000001,0.001520448383132299,0.5015965678431744,0.26789816691624085,0.02959522875935828,0.19938958809809407,1.0,0.5,synthetic_hypothetical_ODE
surface_on,9.0,0.0014663191489463585,0.5010027940408421,0.26758103772635883,0.029567513910011556,0.20038233517384102,1.0,0.5,synthetic_hypothetical_ODE
matched_support,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.05,0.9846195067512021,0.00198333672608825,0.010908351993485372,0.0012397407829459394,0.0012490637462783515,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.1,0.9694755730732058,0.003933691133228697,0.02163530123275783,0.0024591746201833974,0.0024962599406244236,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.15000000000000002,0.9545645605700503,0.005851573599876607,0.03218365479932133,0.0036586150804588558,0.003741595950292955,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.2,0.939882886789227,0.0077374866531165435,0.042556176592141,0.004838370909893494,0.004985079055622041,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.25,0.9254270243948791,0.009591925084703965,0.0527555879658718,0.005998746103258908,0.006226716451286345,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.30000000000000004,0.9111935002960935,0.011415376073409828,0.06278456840375406,0.007140039979124299,0.007466515247618419,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.35000000000000003,0.897178894814592,0.013208319301835489,0.07264575616009518,0.008262547251607176,0.0087044824718703,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.4,0.8833798408824212,0.014971227069017127,0.0823417488795942,0.009366558099537898,0.009940625069429757,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.45,0.8697930232037763,0.016704564408064133,0.09187510424435272,0.010452358238716167,0.011174949905090869,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.5,0.8564151774814109,0.018408789194732718,0.10124834057102994,0.011520228988599761,0.01240746376422677,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.55,0.8432430896289683,0.02008435225797554,0.1104639374188655,0.01257044734020693,0.013638173353983781,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.6000000000000001,0.8302735949805679,0.021731697490876483,0.11952433619982067,0.013603286024255418,0.014867085304479735,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.65,0.8175035775588215,0.0233512619533847,0.12843194074361586,0.014619013574264329,0.016094206169913746,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.7000000000000001,0.8049299693052313,0.024943475980328703,0.13718911789180788,0.015617894392899203,0.017319542429733083,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.75,0.7925497493449438,0.026508763284608203,0.14579819806534514,0.01660018881535509,0.018543100489747957,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.8,0.7803599432780062,0.028047541056666576,0.1542614758116662,0.017566153170455102,0.019764886683206213,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.8500000000000001,0.7683576224389378,0.029560220068410158,0.1625812103762559,0.01851603984448035,0.020984907271916032,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.9,0.7565399032133568,0.03104720476911997,0.17075962623015986,0.019450097340081397,0.022203168447282234,1.0,0.0,synthetic_hypothetical_ODE
matched_support,0.9500000000000001,0.7449039463421686,0.03250889338310898,0.1787989136070994,0.02036857033626187,0.023419676331361456,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.0,0.733446956223331,0.033945678007719575,0.18670122904245767,0.02127169974857109,0.024634436977920986,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.05,0.7221661802652349,0.03535794470407676,0.19446869587242216,0.02215972278484698,0.025847456373419484,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.1,0.7110589082068526,0.0367460735925055,0.20210340475878028,0.023032873003823943,0.027058740438038006,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.1500000000000001,0.7001224714682367,0.03811043894368835,0.20960741419028595,0.0238913803711242,0.02826829502666516,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.2000000000000002,0.68935424252443,0.039451409266537334,0.21698275096595532,0.024735471313231002,0.029476125929846664,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.25,0.6787516342513866,0.04076934739999409,0.22423141069996744,0.02556536877387469,0.030682238874777536,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.3,0.6683120993222922,0.04206461059775637,0.23135535828766002,0.026381292266073914,0.031886639526217786,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.35,0.6580331295929,0.043337550614546416,0.23835652838000526,0.027183457925123892,0.03308933348742481,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.4000000000000001,0.6479122554847225,0.044588513792679904,0.24523682585973947,0.02797207856176937,0.03429032630108911,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.4500000000000002,0.6379470454138223,0.045817841142235444,0.25199812628229495,0.0287473637114468,0.03548962345020088,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.5,0.6281351051902438,0.04702586842534433,0.25864227633939374,0.0295095196860573,0.03668723035896115,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.55,0.6184740774442578,0.04821292623671724,0.2651710943019448,0.030258749623428324,0.03788315239365228,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.6,0.6089616410732855,0.04937934008126849,0.2715863704469767,0.030995253534992443,0.03907739486347717,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.6500000000000001,0.5995955106640991,0.05052543045521041,0.27788986750365724,0.03171922835559769,0.040269963021435956,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.7000000000000002,0.5903734359595427,0.05165151292089889,0.28408332106494383,0.032430867989479674,0.041460862065135225,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.75,0.5812932013155505,0.05275789818304115,0.29016844000672626,0.03313036335707037,0.042650097137612024,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.8,0.5723526251562713,0.053844892165168974,0.2961469069084293,0.03381790244197,0.043837673328160714,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.85,0.5635495594694733,0.054912796080458716,0.30202037844252294,0.034493670334446586,0.045023595673098785,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.9000000000000001,0.5548818892760146,0.05596190650619117,0.30779048578405144,0.03515784927717114,0.04620786915657203,1.0,0.0,synthetic_hypothetical_ODE
matched_support,1.9500000000000002,0.5463475321229986,0.05699251545488719,0.3134588350018796,0.035810618708911064,0.04739049871132388,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.0,0.5379444375951992,0.05800491044287932,0.3190270074358363,0.036452155306648644,0.04857148921943693,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.0500000000000003,0.5296705868046421,0.05899937456194891,0.32449656009071903,0.03708263302958251,0.04975084551310783,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.1,0.5215239919195195,0.0599761865454431,0.32986902599993706,0.03770222315973838,0.05092857237536229,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.15,0.5135026956845289,0.06093562083559521,0.3351459145957737,0.038311094343319134,0.05210467454078337,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.2,0.5056047709395421,0.06187794765107959,0.34032871208093773,0.03890941263219869,0.0532791566962422,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.25,0.49782832017385553,0.06280343304957253,0.34541888177264896,0.03949734152234867,0.05445202348157469,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.3000000000000003,0.49017147505753117,0.06371233899352861,0.3504178644644074,0.040075041994239974,0.05562327949029324,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.35,0.48263239599366087,0.06460492341302036,0.35532707877161207,0.04064267255144056,0.05679292927026651,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.4000000000000004,0.47520927168676813,0.06548144026631311,0.36014792146472213,0.04120038925782214,0.057960977324374864,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.45,0.46790031869191584,0.0663421396031476,0.3648817678173118,0.041748345776430114,0.05912742811119509,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.5,0.4607037809985576,0.06718726762314647,0.3695299719273056,0.04228669340535834,0.060292286045632436,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.5500000000000003,0.4536179296068158,0.06801706673528364,0.37409386704406,0.04281558111427685,0.06145555549956416,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.6,0.44664106210228305,0.06883177561756082,0.37857476589658445,0.0433351555810868,0.06261724080248529,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.6500000000000004,0.43977150226225586,0.0696316292722726,0.3829739609974993,0.04384556122586574,0.0637773462421069,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.7,0.4330075996417312,0.07041685908411183,0.3872927249626151,0.04434694024655754,0.06493587606498484,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.75,0.4263477291778847,0.07118769287568093,0.3915323108162451,0.044839432653068924,0.06609283447712073,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.8000000000000003,0.4197902908088067,0.07194435496100238,0.3956939522855131,0.04532317630013707,0.06724822564454123,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.85,0.41333370907519235,0.07268706620142132,0.3997788641078172,0.0457983069216665,0.06840205369390305,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.9000000000000004,0.40697643275272466,0.07341604405720059,0.40378824231460325,0.04626495816242019,0.06955432271305174,1.0,0.0,synthetic_hypothetical_ODE
matched_support,2.95,0.40071693447776685,0.07413150264005475,0.40772326452030105,0.04672326161028735,0.07070503675159039,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.0,0.39455371037175063,0.07483365276586704,0.4115850902122687,0.047173346828663656,0.07185419982145037,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.0500000000000003,0.3884852796933309,0.07552270200350947,0.41537486101930204,0.04761534138643786,0.07300181589742018,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.1,0.38251018447266333,0.07619885472617179,0.4190937009939448,0.04804937088951948,0.07414788891770104,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.1500000000000004,0.3766269891620089,0.07686231216039913,0.42274271688219517,0.04847555901095903,0.07529242278443823,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.2,0.3708342802989324,0.07751327243336194,0.42632299838349064,0.04889402751998254,0.07643542136423291,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.25,0.3651306661544438,0.0781519306222393,0.4298356184223161,0.04930489631232415,0.07757688848867705,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.3000000000000003,0.3595147764082527,0.07877847879979682,0.4332816333988824,0.04970828343822126,0.07871682795484723,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.35,0.3539852618181128,0.07939310608079403,0.436662083444367,0.05010430513091933,0.07985524352580725,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.4000000000000004,0.34854079388801357,0.07999599866855359,0.4399779926770446,0.050493075835275895,0.08099213893111278,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.45,0.34318006456090133,0.08058733989808776,0.4432303694394827,0.05087470823425009,0.08212751786727855,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.5,0.33790178589560693,0.08116731028144156,0.4464202065479285,0.0512493132767536,0.0832613839982698,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.5500000000000003,0.3327046897581971,0.08173608755101132,0.4495484815305622,0.051617000204258225,0.08439374095597155,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.6,0.32758752752445075,0.08229384670130216,0.4526161568571618,0.051977876576444426,0.08552459234064126,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.6500000000000004,0.322549069769034,0.08284076003255204,0.45562418017903616,0.05233204829799647,0.08665394172138165,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.7,0.317588105978627,0.08337699719099441,0.45857348455046915,0.0526796196433328,0.087781792636577,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.75,0.3127034442598287,0.08390272520985345,0.4614649886541939,0.053020693281786595,0.08890814859433771,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.8000000000000003,0.3078939110460448,0.08441810855048239,0.46429959702765305,0.05335537030287395,0.09003301307294617,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.85,0.3031583508260433,0.08492330914046048,0.4670782002725326,0.05368375023969418,0.09115638952126984,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.9000000000000004,0.29849562585855915,0.08541848641364813,0.4698016752750647,0.0540059310935328,0.0922782813591956,1.0,0.0,synthetic_hypothetical_ODE
matched_support,3.95,0.2939046158996402,0.08590379734845376,0.4724708854164956,0.05432200935736612,0.09339869197804468,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.0,0.2893842179398206,0.08637939650472132,0.4750866807759672,0.054632080038518584,0.09451762474097271,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.05,0.28493334592954467,0.08684543606226693,0.477649898342468,0.054936236682333085,0.09563508298338771,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.1000000000000005,0.2805509305257483,0.087302065856446,0.4801613622104529,0.05523457139401731,0.09675107001333592,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.15,0.27623591883382875,0.08774943341436764,0.48262188377902193,0.05552717486088762,0.0978655891118945,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.2,0.2719872741487146,0.08818768399123529,0.48503226195179405,0.055814136374690564,0.09897864353356595,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.25,0.2678039757150776,0.08861696060400086,0.4873932833220046,0.05609554385227416,0.10009023650664321,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.3,0.26368501847522,0.08903740406674848,0.4897057223671166,0.05637148385732167,0.10120037123359361,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.3500000000000005,0.25962941282821766,0.08944915302449877,0.4919703416347431,0.056642041621115094,0.10230905089142578,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.4,0.2556361843977442,0.08985234398579432,0.4941878919218687,0.05690730106255016,0.1034162786320431,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.45,0.2517043737895158,0.0902471113567423,0.4963591124620826,0.05716734480904626,0.10452205758261351,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.5,0.24783303636742685,0.09063358747243358,0.49848473109838465,0.05742225421584499,0.1056263908459104,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.55,0.24402124202561046,0.09101190262893387,0.5005654644591362,0.05767210938565999,0.10672928150065995,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.6000000000000005,0.24026807495970567,0.09138218511538612,0.5026020181346237,0.05791698918839528,0.10783073260188976,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.65,0.2365726334550331,0.09174456124373999,0.50459508684057,0.05815697127940586,0.10893074718125156,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.7,0.23293402966388363,0.0920991553800091,0.50654535459005,0.058392132118696885,0.11002932824736082,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.75,0.22935138939275032,0.09244608997413284,0.5084534948577306,0.05862254698926565,0.11112647878612099,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.800000000000001,0.22582385189722895,0.09278548558876196,0.5103201707381907,0.05884829001478256,0.11222220176103624,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.8500000000000005,0.22235056966774988,0.09311746092933079,0.5121460351113193,0.059069434178062354,0.11331650011353811,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.9,0.21893070823182031,0.09344213287181244,0.5139317307949683,0.05928605133811217,0.11440937676328714,1.0,0.0,synthetic_hypothetical_ODE
matched_support,4.95,0.21556344595266766,0.09375961649097894,0.5156778907003841,0.05949821224748977,0.11550083460847993,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.0,0.21224797382718125,0.09407002508875995,0.5173851379881795,0.05970598656972232,0.11659087652615732,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.050000000000001,0.2089834952987909,0.09437347022050498,0.5190540862127773,0.05990944289543739,0.11767950537248988,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.1000000000000005,0.20576922606072884,0.09467006172259547,0.520685339474275,0.060108648759323154,0.11876672398307798,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.15,0.2026043938680739,0.09495990773882408,0.5222794925635323,0.060303670656331305,0.1198525351732387,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.2,0.19948823835657128,0.09524311474582323,0.5238371311020276,0.06049457405729604,0.12093694173828222,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.25,0.19642001085335214,0.09551978757963021,0.5253588316879659,0.06068142342525121,0.12201994645380076,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.300000000000001,0.19339897420223856,0.09579002946020561,0.5268451620311307,0.06086428223049018,0.12310155207593526,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.3500000000000005,0.1904244025858692,0.09605394201639766,0.528296681090187,0.061043212965899735,0.12418176134164677,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.4,0.1874955813472048,0.09631162531099369,0.5297139392104652,0.06121827716234747,0.12526057696898923,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.45,0.18461180682422929,0.09656317786391967,0.5310974782515581,0.061389535402931614,0.12633800165736173,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.5,0.18177238617615474,0.09680869667663207,0.5324478317214763,0.061557047337963286,0.12741403808777396,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.550000000000001,0.17897663721738566,0.0970482772554208,0.5337655249048143,0.06172087169927982,0.12848868892309984,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.6000000000000005,0.17622388825746763,0.09728201363387208,0.5350510749862963,0.061881066314042256,0.12956195680832203,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.65,0.17351347793388092,0.09750999839633577,0.5363049911798466,0.06203768811914959,0.13063384437078743,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.7,0.1708447550577184,0.09773232269958414,0.5375277748477126,0.062190793174542285,0.1317043542204429,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.75,0.16821707845655479,0.09794907629486493,0.538719919621757,0.06234043667674803,0.1327734889500756,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.800000000000001,0.1656298168167685,0.09816034755003133,0.5398819115251722,0.06248667297247454,0.13384125113555384,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.8500000000000005,0.1630823485375198,0.09836622347003582,0.5410142290851969,0.0626295555711976,0.13490764333605032,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.9,0.16057406157722365,0.0985667897184775,0.5421173434516261,0.06276913715839606,0.13597266809427705,1.0,0.0,synthetic_hypothetical_ODE
matched_support,5.95,0.15810435330687728,0.09876213063818734,0.5431917185100302,0.06290546960819599,0.13703632793670953,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.0,0.15567263036867393,0.09895232927107148,0.5442378109908931,0.06303860399555898,0.13809862537380296,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.050000000000001,0.15327830852829608,0.09913746737884162,0.5452560705836288,0.06316859060901553,0.13915956290021836,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.1000000000000005,0.1509208125385907,0.099317625462148,0.5462469400418138,0.06329547896241698,0.14021914299503094,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.15,0.14859957600076265,0.09949288278006053,0.5472108552903329,0.06341931780690162,0.14127736812194272,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.2,0.14631404122508548,0.09966331736961803,0.5481482455328991,0.06354015514290225,0.14233424072949558,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.25,0.14406365910190813,0.0998290060639319,0.5490595333516255,0.0636580382312662,0.14338976325126876,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.300000000000001,0.14184788896603268,0.09999002451122066,0.5499451348117136,0.0637730136049469,0.1444439381060866,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.3500000000000005,0.13966619846714654,0.10014644719299443,0.5508054595614694,0.06388512708017337,0.14549676769821676,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.4,0.1375180634449248,0.10029834744158413,0.5516409109287127,0.0639944237672172,0.1465482544175616,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.45,0.13540296779854905,0.1004457974584542,0.5524518860214981,0.06410094808164092,0.1475984006398582,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.5,0.13332040336628065,0.10058886833110425,0.5532387758210734,0.06420474375467941,0.14864720872686268,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.550000000000001,0.1312698698028422,0.10072763005027839,0.5540019652765311,0.0643058538438105,0.14969468102653818,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.6000000000000005,0.1292508744563718,0.1008621515272343,0.5547418333997886,0.06440432074336223,0.15074081987324348,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.65,0.12726293225447335,0.10099250060973593,0.5554587533535476,0.06450018619433605,0.15178562758790756,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.7,0.12530556558441033,0.10111874409886797,0.5561530925437738,0.06459349129473484,0.15282910647821357,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.75,0.12337830417864824,0.10124094776509973,0.5568252127080484,0.06468427650942989,0.15387125883877406,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.800000000000001,0.12148068500452266,0.10135917636377002,0.5574754700007349,0.06477258167967216,0.1549120869513005,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.8500000000000005,0.11961225214897482,0.10147349365126414,0.5581042150819527,0.06485844603302887,0.15595159308477977,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.9,0.11777255671216888,0.10158396239994452,0.5587117931996948,0.06494190819255428,0.15698977949563783,1.0,0.0,synthetic_hypothetical_ODE
matched_support,6.95,0.11596115669917327,0.10169064441335292,0.559298544273441,0.06502300618612747,0.15802664842790565,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.0,0.11417761691126466,0.10179360054146569,0.5598648029780612,0.06510177745582253,0.1590622021133862,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.050000000000001,0.11242150884526689,0.10189289069482126,0.5604108988215167,0.06517825886658632,0.1600964427718091,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.1000000000000005,0.11069241058771681,0.10198857385937367,0.560937156226555,0.06525248671536185,0.1611293726109929,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.15,0.10898990671375465,0.10208070811068314,0.5614438946087571,0.0653244967398047,0.16216099382700072,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.2,0.10731358818965901,0.10216935062759486,0.5619314284517716,0.06539432412668503,0.16319130860428982,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.25,0.1056630522710245,0.10225455770652962,0.5624000673859127,0.06546200352066527,0.16422031911586812,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.300000000000001,0.10403790240878556,0.10233638477467301,0.5628501162607015,0.0655275690324015,0.16524802752343876,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.3500000000000005,0.10243774815352996,0.1024148864034048,0.5632818752187263,0.06559105424679222,0.16627443597754696,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.4,0.10086220505947865,0.10249011632177506,0.5636956397697627,0.06565249223125579,0.16729954661772806,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.45,0.09931089459556412,0.10256212742898403,0.564091700859412,0.06571191554339607,0.168323361572644,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.5,0.09778344405193838,0.10263097180750348,0.5644703449412689,0.06576935623906205,0.16934588296022735,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.550000000000001,0.0962794864506549,0.1026967007356122,0.5648318540458669,0.06582484588004749,0.17036711288781875,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.6000000000000005,0.09479866045956997,0.10275936469947967,0.565176505847138,0.06587841554151326,0.1713870534522993,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.65,0.09334061030239486,0.10281901340578999,0.5655045737318447,0.06593009581974131,0.17240570674022931,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.7,0.09190498567567913,0.10287569579339291,0.5658163268636609,0.06597991683929126,0.17342307482797603,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.75,0.0904914416642831,0.10292946004516712,0.566112030248419,0.06602790826028714,0.17443915978184382,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.800000000000001,0.08909963865655565,0.10298035359992463,0.5663919447995853,0.06607409928572958,0.17545396365820504,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.8500000000000005,0.08772924226578262,0.10302842316343529,0.5666563273988939,0.06611851866826747,0.17646748850362085,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.9,0.08637992324759779,0.10307371472001786,0.566905430960098,0.0661611947173176,0.1774797363549689,1.0,0.0,synthetic_hypothetical_ODE
matched_support,7.95,0.08505135742108116,0.10311627354361354,0.5671395044898743,0.06620215530586643,0.17849070923956473,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.0,0.08374322559270109,0.10315614420846049,0.5673587931465326,0.06624142787702676,0.17950040917527926,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.05,0.08245521347685622,0.10319337060024542,0.5675635383013496,0.0662790394508875,0.1805088381706614,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.1,0.08118701162254033,0.1032279959263959,0.5677539775951772,0.0663150166308356,0.18151599822505107,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.15,0.07993831533867209,0.10326006272656006,0.5679303449960802,0.06634938560999296,0.18252189132869484,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.200000000000001,0.07870882461916527,0.10328961288312273,0.5680928708571749,0.066382172177676,0.18352651946286125,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.25,0.07749824407353752,0.10331668763094416,0.5682417819701927,0.06641340172537745,0.1845298845999483,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.3,0.07630628285395291,0.1033413275675993,0.5683773016217959,0.06644309925305576,0.1855319887035962,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.35,0.07513265458552201,0.10336357266315996,0.5684996496473796,0.06647128937514366,0.18653283372879484,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.4,0.07397707729911354,0.10338346226962439,0.568609042482934,0.06649799632634011,0.1875324216219881,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.450000000000001,0.07283927336116305,0.10340103513076829,0.5687056932192255,0.06652324396766132,0.18853075432118205,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.5,0.0717189694088899,0.10341632939123688,0.5687898116518028,0.06654705579202534,0.18952783375604532,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.55,0.07061589628433514,0.10342938260580237,0.5688616043319129,0.06656945492993835,0.19052366184801142,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.6,0.06952978896817004,0.10344023174865362,0.5689212746175948,0.06659046415520087,0.19151824051038083,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.65,0.06846038651839724,0.1034489132219992,0.5689690227209955,0.06661010589019191,0.19251157164841634,1.0,0.0,synthetic_hypothetical_ODE
