state_time_s,pre_midpoint_v,post_midpoint_v,junction_midpoint_v,state
0.07555,-0.0244104249743,-0.0852007548976,-0.0607903299233,0.512972865933
0.0756,-0.0242583355926,-0.0846699107953,-0.0604115752027,0.512840474845
0.07565,-0.0241071938052,-0.0841423741222,-0.060035180317,0.512709588727
0.0757,-0.0239569937082,-0.0836181242712,-0.0596611305631,0.512580194556
0.07575,-0.0238077294342,-0.0830971407639,-0.0592894113297,0.512452279416
0.0758,-0.0236593951528,-0.0825794032492,-0.0589200080965,0.512325830495
0.07585,-0.0235119850694,-0.0820648915029,-0.0585529064335,0.512200835084
0.0759,-0.023365493426,-0.081553585427,-0.058188092001,0.512077280578
0.07595,-0.0232199145001,-0.0810454650483,-0.0578255505482,0.511955154472
0.076,-0.0230752426051,-0.0805405105183,-0.0574652679133,0.511834444365
0.07605,-0.0229314720897,-0.0800387021124,-0.0571072300227,0.511715137952
0.0761,-0.0227885973378,-0.0795400202284,-0.0567514228906,0.511597223031
0.07615,-0.0226466127684,-0.0790444453865,-0.0563978326181,0.511480687496
0.0762,-0.0225055128352,-0.0785519582284,-0.0560464453932,0.511365519341
0.07625,-0.0223652920264,-0.0780625395161,-0.0556972474896,0.511251706654
0.0763,-0.0222259448648,-0.0775761701316,-0.0553502252669,0.511139237621
0.07635,-0.0220874659069,-0.0770928310762,-0.0550053651694,0.511028100522
0.0764,-0.0219498497434,-0.0766125034694,-0.0546626537259,0.510918283733
0.07645,-0.0218130909988,-0.0761351685481,-0.0543220775493,0.510809775721
0.0765,-0.0216771843308,-0.0756608076666,-0.0539836233358,0.510702565048
0.07655,-0.0215421244306,-0.075189402295,-0.0536472778644,0.510596640366
0.0766,-0.0214079060223,-0.074720934019,-0.0533130279967,0.510491990422
0.07665,-0.0212745238631,-0.0742553845389,-0.0529808606758,0.510388604049
0.0767,-0.0211419727427,-0.0737927356693,-0.0526507629266,0.510286470171
0.07675,-0.0210102474833,-0.0733329693378,-0.0523227218545,0.510185577804
0.0768,-0.0208793429393,-0.0728760675847,-0.0519967246454,0.510085916048
0.07685,-0.0207492539974,-0.0724220125623,-0.0516727585649,0.509987474092
0.0769,-0.0206199755758,-0.071970786534,-0.0513508109582,0.509890241214
0.07695,-0.0204915026246,-0.0715223718736,-0.051030869249,0.509794206775
0.077,-0.0203638301254,-0.071076751065,-0.0507129209397,0.509699360222
0.07705,-0.0202369530908,-0.070633906701,-0.0503969536102,0.509605691088
0.0771,-0.0201108665648,-0.070193821483,-0.0500829549182,0.509513188989
0.07715,-0.0199855656221,-0.0697564782201,-0.049770912598,0.509421843624
0.0772,-0.0198610453681,-0.0693218598285,-0.0494608144604,0.509331644776
0.07725,-0.0197373009387,-0.0688899493308,-0.0491526483921,0.509242582307
0.0773,-0.0196143275002,-0.0684607298556,-0.0488464023554,0.509154646163
0.07735,-0.0194921202488,-0.0680341846363,-0.0485420643875,0.50906782637
0.0774,-0.0193706744108,-0.067610297011,-0.0482396226002,0.508982113033
0.07745,-0.0192499852422,-0.0671890504215,-0.0479390651792,0.508897496337
0.0775,-0.0191300480287,-0.0667704284128,-0.0476403803841,0.508813966545
0.07755,-0.0190108580851,-0.0663544146325,-0.0473435565474,0.508731513998
0.0776,-0.0188924107555,-0.06594099283,-0.0470485820745,0.508650129116
0.07765,-0.0187747014131,-0.0655301468558,-0.0467554454427,0.508569802392
0.0777,-0.01865772546,-0.0651218606614,-0.0464641352014,0.508490524399
0.07775,-0.0185414783265,-0.0647161182979,-0.0461746399714,0.508412285784
0.0778,-0.018425955472,-0.0643129039161,-0.0458869484441,0.508335077267
0.07785,-0.0183111523836,-0.0639122017652,-0.0456010493816,0.508258889646
0.0779,-0.018197064577,-0.0635139961928,-0.0453169316158,0.508183713789
0.07795,-0.0180836875955,-0.063118271644,-0.0450345840484,0.508109540639
0.078,-0.0179710170104,-0.0627250126607,-0.0447539956503,0.508036361211
0.07805,-0.0178590484204,-0.0623342038811,-0.0444751554607,0.507964166592
0.0781,-0.0177477774518,-0.0619458300394,-0.0441980525876,0.507892947941
0.07815,-0.0176371997579,-0.0615598759645,-0.0439226762065,0.507822696485
0.0782,-0.0175273110195,-0.06117632658,-0.0436490155606,0.507753403524
0.07825,-0.0174181069438,-0.0607951669037,-0.0433770599598,0.507685060427
0.0783,-0.0173095832652,-0.0604163820462,-0.043106798781,0.507617658632
0.07835,-0.0172017357443,-0.0600399572114,-0.042838221467,0.507551189644
0.0784,-0.0170945601685,-0.059665877695,-0.0425713175265,0.507485645038
0.07845,-0.0169880523511,-0.0592941288845,-0.0423060765335,0.507421016455
0.0785,-0.0168822081316,-0.0589246962586,-0.042042488127,0.507357295604
0.07855,-0.0167770233755,-0.058557565386,-0.0417805420105,0.507294474259
0.0786,-0.0166724939741,-0.0581927219258,-0.0415202279517,0.50723254426
0.07865,-0.0165686158441,-0.0578301516262,-0.0412615357821,0.507171497514
0.0787,-0.0164653849277,-0.0574698403242,-0.0410044553965,0.507111325991
0.07875,-0.0163627971925,-0.0571117739452,-0.0407489767527,0.507052021725
0.0788,-0.0162608486312,-0.0567559385021,-0.040495089871,0.506993576816
0.07885,-0.0161595352613,-0.0564023200951,-0.0402427848338,0.506935983424
0.0789,-0.0160588531253,-0.0560509049109,-0.0399920517856,0.506879233774
0.07895,-0.0159587982904,-0.0557016792223,-0.0397428809319,0.506823320153
0.079,-0.015859366848,-0.0553546293876,-0.0394952625396,0.506768234908
0.07905,-0.0157605549141,-0.0550097418502,-0.0392491869361,0.506713970451
0.0791,-0.0156623586289,-0.0546670031378,-0.0390046445088,0.50666051925
0.07915,-0.0155647741566,-0.0543263998621,-0.0387616257055,0.506607873838
0.0792,-0.0154677976853,-0.0539879187184,-0.0385201210331,0.506556026803
0.07925,-0.0153714254268,-0.0536515464846,-0.0382801210578,0.506504970796
0.0793,-0.0152756536165,-0.0533172700211,-0.0380416164046,0.506454698526
0.07935,-0.0151804785135,-0.0529850762703,-0.0378045977569,0.50640520276
0.0794,-0.0150858963997,-0.0526549522558,-0.0375690558561,0.506356476322
0.07945,-0.0149919035808,-0.0523268850821,-0.0373349815013,0.506308512096
0.0795,-0.0148984963849,-0.0520008619339,-0.037102365549,0.506261303021
0.07955,-0.0148056711635,-0.051676870076,-0.0368711989125,0.506214842092
0.0796,-0.0147134242905,-0.0513548968525,-0.036641472562,0.506169122363
0.07965,-0.0146217521625,-0.0510349296861,-0.0364131775236,0.506124136942
0.0797,-0.0145306511985,-0.0507169560782,-0.0361863048796,0.506079878992
0.07975,-0.01444011784,-0.0504009636078,-0.0359608457678,0.50603634173
0.0798,-0.0143501485504,-0.0500869399314,-0.035736791381,0.505993518431
0.07985,-0.0142607398153,-0.0497748727825,-0.0355141329672,0.505951402419
0.0799,-0.0141718881422,-0.0494647499709,-0.0352928618288,0.505909987077
0.07995,-0.0140835900602,-0.0491565593824,-0.0350729693222,0.505869265836
0.08,-0.0139958421203,-0.0488502889783,-0.034854446858,0.505829232184
0.08005,-0.0139086408947,-0.0485459267948,-0.0346372859,0.505789879658
0.0801,-0.0138219829772,-0.0482434609427,-0.0344214779655,0.505751201849
0.08015,-0.0137358649827,-0.0479428796069,-0.0342070146242,0.505713192398
0.0802,-0.0136502835471,-0.047644171046,-0.0339938874989,0.505675845
0.08025,-0.0135652353275,-0.0473473235915,-0.0337820882641,0.505639153398
0.0803,-0.0134807170016,-0.0470523256479,-0.0335716086464,0.505603111385
0.08035,-0.0133967252679,-0.0467591656918,-0.0333624404239,0.505567712806
0.0804,-0.0133132568455,-0.0464678322715,-0.033154575426,0.505532951555
0.08045,-0.0132303084739,-0.0461783140068,-0.032948005533,0.505498821575
0.0805,-0.0131478769129,-0.0458905995884,-0.0327427226755,0.505465316856
0.08055,-0.0130659589425,-0.0456046777774,-0.0325387188349,0.505432431439
0.0806,-0.0129845513628,-0.0453205374049,-0.0323359860421,0.505400159413
0.08065,-0.0129036509938,-0.0450381673716,-0.0321345163779,0.505368494912
0.0807,-0.0128232546752,-0.0447575566475,-0.0319343019722,0.50533743212
0.08075,-0.0127433592668,-0.0444786942711,-0.0317353350044,0.505306965268
0.0808,-0.0126639616474,-0.0442015693494,-0.0315376077021,0.50527708863
0.08085,-0.0125850587156,-0.0439261710571,-0.0313411123416,0.505247796531
0.0809,-0.0125066473892,-0.0436524886365,-0.0311458412472,0.505219083339
0.08095,-0.0124287246054,-0.0433805113967,-0.0309517867913,0.505190943469
0.081,-0.0123512873202,-0.0431102287137,-0.0307589413935,0.505163371378
0.08105,-0.0122743325088,-0.0428416300295,-0.0305672975207,0.505136361573
0.0811,-0.012197857165,-0.0425747048519,-0.0303768476869,0.5051099086
0.08115,-0.0121218583015,-0.0423094427541,-0.0301875844525,0.505084007054
0.0812,-0.0120463329497,-0.0420458333743,-0.0299995004246,0.505058650463
0.08125,-0.0119712781593,-0.0417838664152,-0.0298125882559,0.505033420339
0.0813,-0.0118966909985,-0.0415235316437,-0.0296268406452,0.50500831605
0.08135,-0.0118225685537,-0.0412648188904,-0.0294422503368,0.504983336969
0.0814,-0.0117489079294,-0.0410077180494,-0.02925881012,0.504958482473
0.08145,-0.0116757062484,-0.0407522190776,-0.0290765128292,0.504933751938
0.0815,-0.0116029606512,-0.0404983119945,-0.0288953513433,0.504909144748
0.08155,-0.011530668296,-0.0402459868819,-0.0287153185859,0.504884660286
0.0816,-0.0114588263591,-0.0399952338833,-0.0285364075242,0.504860297941
0.08165,-0.011387432034,-0.0397460432035,-0.0283586111695,0.504836057104
0.0817,-0.011316482532,-0.0394984051087,-0.0281819225767,0.504811937169
0.08175,-0.0112459750814,-0.0392523099253,-0.0280063348438,0.504787937532
0.0818,-0.0111759069282,-0.0390077480402,-0.027831841112,0.504764057594
0.08185,-0.0111062753353,-0.0387647099003,-0.027658434565,0.504740296758
0.0819,-0.0110370775827,-0.0385231860118,-0.0274861084291,0.504716654429
0.08195,-0.0109683109673,-0.0382831669401,-0.0273148559728,0.504693130017
0.082,-0.010899972803,-0.0380446433095,-0.0271446705065,0.504669722933
0.08205,-0.0108320604203,-0.0378076058027,-0.0269755453824,0.504646432593
0.0821,-0.0107645711663,-0.0375720451602,-0.026807473994,0.504623258414
0.08215,-0.0106975024047,-0.0373379521805,-0.0266404497759,0.504600199816
0.0822,-0.0106308515156,-0.0371053177194,-0.0264744662038,0.504577256224
0.08225,-0.0105646158956,-0.0368741326894,-0.0263095167938,0.504554427063
0.0823,-0.0104987929572,-0.0366443880599,-0.0261455951028,0.504531711763
0.08235,-0.0104333801292,-0.0364160748565,-0.0259826947273,0.504509109757
0.0824,-0.0103683748565,-0.0361891841607,-0.0258208093042,0.504486620478
0.08245,-0.0103037745997,-0.0359637071094,-0.0256599325097,0.504464243365
0.0825,-0.0102395768355,-0.0357396348951,-0.0255000580596,0.504441977858
0.08255,-0.010175779056,-0.0355169587647,-0.0253411797088,0.504419823401
0.0826,-0.0101123787692,-0.0352956700201,-0.025183291251,0.50439777944
0.08265,-0.0100493734984,-0.0350757600171,-0.0250263865187,0.504375845424
0.0827,-0.00998676078261,-0.0348572201654,-0.0248704593828,0.504354020803
0.08275,-0.00992453817591,-0.0346400419284,-0.0247155037524,0.504332305034
0.0828,-0.00986270324775,-0.0344242168223,-0.0245615135746,0.504310697573
0.08285,-0.00980125358268,-0.0342097364166,-0.0244084828339,0.504289197879
0.0829,-0.00974018678033,-0.0339965923331,-0.0242564055528,0.504267805415
0.08295,-0.00967950045527,-0.0337847762458,-0.0241052757905,0.504246519647
0.083,-0.00961919223692,-0.0335742798806,-0.0239550876437,0.504225340042
0.08305,-0.00955925976949,-0.033365095015,-0.0238058352455,0.50420426607
0.0831,-0.00949970071187,-0.0331572134777,-0.0236575127658,0.504183297206
0.08315,-0.00944051273751,-0.0329506271482,-0.0235101144107,0.504162432924
0.0832,-0.00938169353438,-0.0327453279568,-0.0233636344224,0.504141672703
0.08325,-0.00932324080484,-0.0325413078839,-0.0232180670791,0.504121016024
0.0833,-0.00926515226559,-0.03233855896,-0.0230734066944,0.504100462371
0.08335,-0.00920742564752,-0.0321370732652,-0.0229296476177,0.50408001123
0.0834,-0.00915005869569,-0.0319368429289,-0.0227867842332,0.504059662089
0.08345,-0.00909304916919,-0.0317378601295,-0.0226448109603,0.50403941444
0.0835,-0.00903639484108,-0.0315401170944,-0.0225037222533,0.504019267776
0.08355,-0.00898009349829,-0.0313436060991,-0.0223635126008,0.503999221595
0.0836,-0.00892414294155,-0.0311483194674,-0.0222241765259,0.503979275394
0.08365,-0.00886854098527,-0.0309542495709,-0.0220857085856,0.503959428675
0.0837,-0.00881328545751,-0.0307613888287,-0.0219481033712,0.503939680942
0.08375,-0.00875837419982,-0.0305697297072,-0.0218113555073,0.503920031701
0.0838,-0.00870380506725,-0.0303792647196,-0.0216754596523,0.503900480462
0.08385,-0.00864957592816,-0.0301899864259,-0.0215404104977,0.503881026734
0.0839,-0.00859568466424,-0.0300018874324,-0.0214062027682,0.503861670033
0.08395,-0.00854212917034,-0.0298149603914,-0.0212728312211,0.503842409873
0.084,-0.00848890735445,-0.0296291980011,-0.0211402906467,0.503823245774
0.08405,-0.00843601713758,-0.0294445930052,-0.0210085758676,0.503804177256
0.0841,-0.0083834564537,-0.0292611381924,-0.0208776817387,0.503785203843
0.08415,-0.00833122324966,-0.0290788263965,-0.0207476031468,0.50376632506
0.0842,-0.00827931548508,-0.028897650496,-0.0206183350109,0.503747540435
0.08425,-0.00822773113232,-0.0287176034136,-0.0204898722813,0.503728849499
0.0843,-0.00817646817635,-0.0285386781163,-0.0203622099399,0.503710251785
0.08435,-0.00812552461471,-0.0283608676147,-0.0202353429999,0.503691746827
0.0844,-0.00807489845741,-0.0281841649631,-0.0201092665056,0.503673334163
0.08445,-0.00802458772686,-0.028008563259,-0.0199839755321,0.503655013332
0.0845,-0.00797459045778,-0.027834055643,-0.0198594651852,0.503636783877
0.08455,-0.00792490469716,-0.0276606352983,-0.0197357306011,0.503618645342
0.0846,-0.00787552850414,-0.0274882954507,-0.0196127669466,0.503600597273
0.08465,-0.00782645994995,-0.0273170293682,-0.0194905694182,0.503582639219
0.0847,-0.00777769711784,-0.0271468303605,-0.0193691332427,0.503564770731
0.08475,-0.00772923810302,-0.0269776917794,-0.0192484536764,0.503546991363
0.0848,-0.00768108101255,-0.0268096070178,-0.0191285260053,0.50352930067
0.08485,-0.00763322396528,-0.0266425695099,-0.0190093455447,0.503511698209
0.0849,-0.00758566509179,-0.0264765727308,-0.018890907639,0.503494183542
0.08495,-0.0075384025343,-0.0263116101961,-0.0187732076618,0.503476756228
0.085,-0.00749143444663,-0.0261476754621,-0.0186562410155,0.503459415834
0.08505,-0.00744475899407,-0.0259847621249,-0.0185400031309,0.503442161926
0.0851,-0.00739837435335,-0.0258228638209,-0.0184244894675,0.503424994072
0.08515,-0.00735227871257,-0.0256619742257,-0.0183096955131,0.503407911843
0.0852,-0.00730647027111,-0.0255020870547,-0.0181956167836,0.503390914811
0.08525,-0.00726094723957,-0.0253431960621,-0.0180822488226,0.503374002553
0.0853,-0.00721570783971,-0.0251852950415,-0.0179695872017,0.503357174645
0.08535,-0.00717075030436,-0.0250283778245,-0.0178576275202,0.503340430667
0.0854,-0.00712607287735,-0.0248724382818,-0.0177463654045,0.503323770199
0.08545,-0.00708167381347,-0.0247174703219,-0.0176357965084,0.503307192826
0.0855,-0.00703755137837,-0.0245634678913,-0.0175259165129,0.503290698133
0.08555,-0.00699370384852,-0.0244104249743,-0.0174167211257,0.503274285708
0.0856,-0.00695012951112,-0.0242583355926,-0.0173082060815,0.50325795514
0.08565,-0.00690682666403,-0.0241071938052,-0.0172003671412,0.503241706021
0.0857,-0.00686379361574,-0.0239569937082,-0.0170932000924,0.503225537944
0.08575,-0.00682102868526,-0.0238077294342,-0.016986700749,0.503209450507
0.0858,-0.00677853020207,-0.0236593951528,-0.0168808649507,0.503193443306
0.08585,-0.00673629650609,-0.0235119850694,-0.0167756885633,0.503177515941
0.0859,-0.00669432594755,-0.023365493426,-0.0166711674784,0.503161668014
0.08595,-0.00665261688696,-0.0232199145001,-0.0165672976131,0.503145899129
0.086,-0.00661116769507,-0.0230752426051,-0.01646407491,0.503130208891
0.08605,-0.00656997675275,-0.0229314720897,-0.0163614953369,0.50311459691
0.0861,-0.00652904245099,-0.0227885973378,-0.0162595548868,0.503099062793
0.08615,-0.00648836319078,-0.0226466127684,-0.0161582495776,0.503083606152
0.0862,-0.00644793738308,-0.0225055128352,-0.0160575754521,0.503068226603
0.08625,-0.00640776344875,-0.0223652920264,-0.0159575285777,0.503052923759
0.0863,-0.0063678398185,-0.0222259448648,-0.0158581050463,0.503037697238
0.08635,-0.00632816493281,-0.0220874659069,-0.0157593009741,0.50302254666
0.0864,-0.00628873724186,-0.0219498497434,-0.0156611125016,0.503007471645
0.08645,-0.0062495552055,-0.0218130909988,-0.0155635357933,0.502992471818
0.0865,-0.0062106172932,-0.0216771843308,-0.0154665670376,0.502977546802
0.08655,-0.00617192198392,-0.0215421244306,-0.0153702024466,0.502962696226
0.0866,-0.00613346776612,-0.0214079060223,-0.0152744382562,0.502947919717
0.08665,-0.0060952531377,-0.0212745238631,-0.0151792707254,0.502933216906
0.0867,-0.00605727660587,-0.0211419727427,-0.0150846961368,0.502918587425
0.08675,-0.00601953668718,-0.0210102474833,-0.0149907107961,0.50290403091
0.0868,-0.00598203190741,-0.0208793429393,-0.0148973110319,0.502889546995
0.08685,-0.00594476080152,-0.0207492539974,-0.0148044931959,0.50287513532
0.0869,-0.0059077219136,-0.0206199755758,-0.0147122536622,0.502860795522
0.08695,-0.00587091379682,-0.0204915026246,-0.0146205888278,0.502846527245
0.087,-0.00583433501336,-0.0203638301254,-0.014529495112,0.502832330131
0.08705,-0.00579798413436,-0.0202369530908,-0.0144389689565,0.502818203826
0.0871,-0.00576185973984,-0.0201108665648,-0.014349006825,0.502804147976
0.08715,-0.00572596041871,-0.0199855656221,-0.0142596052034,0.502790162229
0.0872,-0.00569028476863,-0.0198610453681,-0.0141707605995,0.502776246237
0.08725,-0.00565483139602,-0.0197373009387,-0.0140824695427,0.502762399651
0.0873,-0.00561959891598,-0.0196143275002,-0.0139947285842,0.502748622125
0.08735,-0.00558458595225,-0.0194921202488,-0.0139075342965,0.502734913315
0.0874,-0.00554979113711,-0.0193706744108,-0.0138208832737,0.502721272878
0.08745,-0.00551521311139,-0.0192499852422,-0.0137347721308,0.502707700473
0.0875,-0.00548085052438,-0.0191300480287,-0.0136491975043,0.502694195761
0.08755,-0.0054467020338,-0.0190108580851,-0.0135641560513,0.502680758403
0.0876,-0.00541276630571,-0.0188924107555,-0.0134796444498,0.502667388065
0.08765,-0.00537904201448,-0.0187747014131,-0.0133956593987,0.502654084412
0.0877,-0.00534552784278,-0.01865772546,-0.0133121976172,0.50264084711
0.08775,-0.00531222248143,-0.0185414783265,-0.0132292558451,0.50262767583
0.0878,-0.00527912462945,-0.018425955472,-0.0131468308425,0.502614570243
0.08785,-0.00524623299394,-0.0183111523836,-0.0130649193897,0.502601530019
0.0879,-0.00521354629008,-0.018197064577,-0.0129835182869,0.502588554834
0.08795,-0.00518106324104,-0.0180836875955,-0.0129026243545,0.502575644363
0.088,-0.00514878257793,-0.0179710170104,-0.0128222344325,0.502562798283
0.08805,-0.0051167030398,-0.0178590484204,-0.0127423453806,0.502550016273
0.0881,-0.00508482337354,-0.0177477774518,-0.0126629540782,0.502537298014
0.08815,-0.00505314233383,-0.0176371997579,-0.0125840574241,0.502524643187
0.0882,-0.00502165868314,-0.0175273110195,-0.0125056523363,0.502512051477
0.08825,-0.00499037119163,-0.0174181069438,-0.0124277357522,0.502499522568
0.0883,-0.00495927863712,-0.0173095832652,-0.0123503046281,0.502487056147
0.08835,-0.00492837980507,-0.0172017357443,-0.0122733559393,0.502474651903
0.0884,-0.00489767348849,-0.0170945601685,-0.01219688668,0.502462309525
0.08845,-0.00486715848789,-0.0169880523511,-0.0121208938632,0.502450028705
0.0885,-0.0048368336113,-0.0168822081316,-0.0120453745203,0.502437809136
0.08855,-0.00480669767413,-0.0167770233755,-0.0119703257014,0.502425650512
0.0886,-0.0047767494992,-0.0166724939741,-0.0118957444749,0.50241355253
0.08865,-0.00474698791666,-0.0165686158441,-0.0118216279274,0.502401514886
0.0887,-0.00471741176393,-0.0164653849277,-0.0117479731638,0.502389537281
0.08875,-0.0046880198857,-0.0163627971925,-0.0116747773068,0.502377619414
0.0888,-0.00465881113385,-0.0162608486312,-0.0116020374973,0.502365760988
0.08885,-0.00462978436739,-0.0161595352613,-0.0115297508939,0.502353961705
0.0889,-0.00460093845248,-0.0160588531253,-0.0114579146728,0.502342221272
0.08895,-0.00457227226231,-0.0159587982904,-0.011386526028,0.502330539395
0.089,-0.00454378467711,-0.015859366848,-0.0113155821709,0.502318915781
0.08905,-0.00451547458407,-0.0157605549141,-0.01124508033,0.502307350141
0.0891,-0.00448734087734,-0.0156623586289,-0.0111750177516,0.502295842184
0.08915,-0.00445938245792,-0.0155647741566,-0.0111053916987,0.502284391623
0.0892,-0.00443159823371,-0.0154677976853,-0.0110361994516,0.502272998172
0.08925,-0.00440398711936,-0.0153714254268,-0.0109674383074,0.502261661547
0.0893,-0.00437654803632,-0.0152756536165,-0.0108991055802,0.502250381463
0.08935,-0.00434927991274,-0.0151804785135,-0.0108311986007,0.502239157638
0.0894,-0.00432218168346,-0.0150858963997,-0.0107637147163,0.502227989793
0.08945,-0.00429525228995,-0.0149919035808,-0.0106966512908,0.502216877648
0.0895,-0.00426849068029,-0.0148984963849,-0.0106300057046,0.502205820924
0.08955,-0.00424189580908,-0.0148056711635,-0.0105637753544,0.502194819346
0.0896,-0.00421546663747,-0.0147134242905,-0.010497957653,0.502183872639
0.08965,-0.00418920213305,-0.0146217521625,-0.0104325500294,0.502172980529
0.0897,-0.00416310126988,-0.0145306511985,-0.0103675499287,0.502162142743
0.08975,-0.00413716302839,-0.01444011784,-0.0103029548116,0.502151359012
0.0898,-0.00411138639535,-0.0143501485504,-0.0102387621551,0.502140629064
0.08985,-0.00408577036386,-0.0142607398153,-0.0101749694514,0.502129952632
0.0899,-0.0040603139333,-0.0141718881422,-0.0101115742089,0.502119329449
0.08995,-0.00403501610926,-0.0140835900602,-0.0100485739509,0.502108759249
0.09,-0.00400987590356,-0.0139958421203,-0.00998596621672,0.502098241768
0.09005,-0.00398489233414,-0.0139086408947,-0.00992374856058,0.502087776744
0.0901,-0.00396006442509,-0.0138219829772,-0.00986191855212,0.502077363914
0.09015,-0.00393539120656,-0.0137358649827,-0.00980047377611,0.502067003018
0.0902,-0.00391087171474,-0.0136502835471,-0.00973941183235,0.502056693798
0.09025,-0.00388650499186,-0.0135652353275,-0.00967873033561,0.502046435994
0.0903,-0.00386229008606,-0.0134807170016,-0.0096184269155,0.502036229352
0.09035,-0.00383822605147,-0.0133967252679,-0.00955849921641,0.502026073616
0.0904,-0.00381431194806,-0.0133132568455,-0.00949894489742,0.502015968532
0.09045,-0.0037905468417,-0.0132303084739,-0.00943976163217,0.502005913847
0.0905,-0.00376692980406,-0.0131478769129,-0.0093809471088,0.50199590931
0.09055,-0.0037434599126,-0.0130659589425,-0.00932249902988,0.50198595467
0.0906,-0.00372013625051,-0.0129845513628,-0.00926441511226,0.50197604968
0.09065,-0.00369695790672,-0.0129036509938,-0.00920669308704,0.501966194091
0.0907,-0.00367392397582,-0.0128232546752,-0.00914933069943,0.501956387657
0.09075,-0.00365103355804,-0.0127433592668,-0.00909232570872,0.501946630133
0.0908,-0.00362828575922,-0.0126639616474,-0.00903567588814,0.501936921275
0.09085,-0.00360567969078,-0.0125850587156,-0.00897937902479,0.50192726084
0.0909,-0.00358321446965,-0.0125066473892,-0.00892343291958,0.501917648586
0.09095,-0.0035608892183,-0.0124287246054,-0.0088678353871,0.501908084274
0.091,-0.00353870306464,-0.0123512873202,-0.00881258425557,0.501898567664
0.09105,-0.00351665514201,-0.0122743325088,-0.00875767736674,0.501889098518
0.0911,-0.00349474458918,-0.012197857165,-0.00870311257579,0.5018796766
0.09115,-0.00347297055025,-0.0121218583015,-0.00864888775128,0.501870301674
0.0912,-0.00345133217467,-0.0120463329497,-0.00859500077505,0.501860973505
0.09125,-0.00342982861719,-0.0119712781593,-0.00854144954212,0.501851691861
0.0913,-0.00340845903783,-0.0118966909985,-0.00848823196066,0.50184245651
0.09135,-0.00338722260184,-0.0118225685537,-0.00843534595184,0.501833267219
0.0914,-0.00336611847966,-0.0117489079294,-0.00838278944979,0.501824123761
0.09145,-0.00334514584691,-0.0116757062484,-0.00833056040152,0.501815025906
0.0915,-0.00332430388434,-0.0116029606512,-0.00827865676683,0.501805973426
0.09155,-0.00330359177782,-0.011530668296,-0.00822707651822,0.501796966096
0.0916,-0.00328300871827,-0.0114588263591,-0.00817581764083,0.501788003691
0.09165,-0.00326255390167,-0.011387432034,-0.00812487813236,0.501779085985
0.0917,-0.00324222652899,-0.011316482532,-0.00807425600297,0.501770212757
0.09175,-0.0032220258062,-0.0112459750814,-0.00802394927523,0.501761383784
0.0918,-0.0032019509442,-0.0111759069282,-0.00797395598404,0.501752598845
0.09185,-0.00318200115882,-0.0111062753353,-0.00792427417651,0.501743857722
0.0919,-0.00316217567077,-0.0110370775827,-0.00787490191195,0.501735160195
0.09195,-0.0031424737056,-0.0109683109673,-0.00782583726175,0.501726506048
0.092,-0.00312289449371,-0.010899972803,-0.00777707830931,0.501717895063
0.09205,-0.00310343727029,-0.0108320604203,-0.00772862314998,0.501709327026
0.0921,-0.00308410127527,-0.0107645711663,-0.00768046989098,0.501700801722
0.09215,-0.00306488575336,-0.0106975024047,-0.0076326166513,0.501692318938
0.0922,-0.00304578995394,-0.0106308515156,-0.00758506156169,0.501683878462
0.09225,-0.00302681313107,-0.0105646158956,-0.00753780276451,0.501675480083
0.0923,-0.00300795454347,-0.0104987929572,-0.0074908384137,0.501667123591
0.09235,-0.00298921345449,-0.0104333801292,-0.00744416667473,0.501658808777
0.0924,-0.00297058913203,-0.0103683748565,-0.00739778572446,0.501650535434
0.09245,-0.00295208084859,-0.0103037745997,-0.00735169375114,0.501642303354
0.0925,-0.00293368788118,-0.0102395768355,-0.00730588895429,0.501634112332
0.09255,-0.00291540951133,-0.010175779056,-0.00726036954465,0.501625962163
0.0926,-0.00289724502503,-0.0101123787692,-0.00721513374413,0.501617852643
0.09265,-0.00287919371274,-0.0100493734984,-0.00717017978568,0.501609783569
0.0927,-0.00286125486931,-0.00998676078261,-0.0071255059133,0.50160175474
0.09275,-0.00284342779402,-0.00992453817591,-0.00708111038189,0.501593765955
0.0928,-0.00282571179049,-0.00986270324775,-0.00703699145726,0.501585817014
0.09285,-0.00280810616668,-0.00980125358268,-0.006993147416,0.501577907719
0.0929,-0.00279061023488,-0.00974018678033,-0.00694957654545,0.501570037871
0.09295,-0.00277322331165,-0.00967950045527,-0.00690627714362,0.501562207275
0.093,-0.0027559447178,-0.00961919223692,-0.00686324751912,0.501554415733
0.09305,-0.00273877377839,-0.00955925976949,-0.0068204859911,0.501546663053
0.0931,-0.00272170982269,-0.00949970071187,-0.00677799088918,0.501538949038
0.09315,-0.00270475218412,-0.00944051273751,-0.00673576055339,0.501531273498
0.0932,-0.00268790020027,-0.00938169353438,-0.00669379333411,0.50152363624
0.09325,-0.00267115321287,-0.00932324080484,-0.00665208759197,0.501516037072
0.0933,-0.00265451056773,-0.00926515226559,-0.00661064169786,0.501508475806
0.09335,-0.00263797161475,-0.00920742564752,-0.00656945403277,0.501500952251
0.0934,-0.00262153570787,-0.00915005869569,-0.00652852298782,0.501493466221
0.09345,-0.00260520220506,-0.00909304916919,-0.00648784696413,0.501486017527
0.0935,-0.00258897046829,-0.00903639484108,-0.00644742437279,0.501478605983
